"","post_id","type","timestamp","caption","hashtags","n_hashtags","is_video","video_views","n_likes","n_comments","n_uniq_commenters"
"205","ig205","GraphSidecar",2020-11-05 21:10:17,"Update Data COVID-19 di Jawa Barat 5 November 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 38.551 (+627)Isolasi/Dalam Perawatan: 10.062 (+238)Sembuh: 27.728 (+380)Meninggal: 761 (+9)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 919.727RDT: 363.033PCR: 556.6943. Dari level kewaspadaan 27 Kabupaten/Kota, 3 daerah masuk Zona Risiko Rendah, 23 daerah Zona Risiko Sedang (Oranye), dan 1 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,208,41,21
"206","ig206","GraphSidecar",2020-11-05 18:44:48,"Untuk memenuhi kebutuhan vaksin COVID-19 yang mendesak, saat ini Pemerintah Indonesia mengembangkan Vaksin Merah Putih serta menjalin kerjasama internasional dengan beberapa produsen vaksin.Sembari menunggu ketersediaannya, yuk kenali beberapa istilah penting seputar vaksin, berikut ini adalah beberapa istilah medis seputar vaksin, yang penting untuk kita pahami agar tidak terjadi kesalahpahaman informasi yang kemudian menimbulkan keresahan di tengah masyarakat.","",0,FALSE,NA,275,13,8
"207","ig207","GraphSidecar",2020-11-05 14:58:58,"Vaksinasi, cara aman tubuh untuk kenal, lawan, dan kebal dari penyebab penyakit, seperti virus atau bakteri.Proses pengembangan vaksin diawasi dengan ketat melalui tahapan uji praklinis dan klinis secara lengkap agar vaksin yang dihasilkan aman dan efektif.Vaksinasi juga tak hanya lindungi diri sendiri. Orang yang belum bisa divaksinasi, seperti bayi, anak-anak, lansia, atau orang dengan penyakit tertentu dapat terlindungi jika mayoritas masyarakat sudah divaksinasi.Lindungi diri, orang tersayang dan negeri dengan vaksinasi.Dan, siap divaksinasi saat vaksin COVID-19 siap!#TakKenalTakKebal #VaksinUntukNegeri#LindungiDiriLindungiNegeri","LindungiDiriLindungiNegeri, TakKenalTakKebal, VaksinUntukNegeri",3,FALSE,NA,175,8,6
"208","ig208","GraphSidecar",2020-11-04 21:34:01,"Update Data COVID-19 di Jawa Barat 4 November 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 37.924 (+516)Isolasi/Dalam Perawatan: 9.824 (+211)Sembuh: 27.348 (+290)Meninggal: 752 (+15)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 917.533RDT: 363.033PCR: 554.5003. Dari level kewaspadaan 27 Kabupaten/Kota, 3 daerah masuk Zona Risiko Rendah, 23 daerah Zona Risiko Sedang (Oranye), dan 1 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,211,8,7
"209","ig209","GraphSidecar",2020-11-04 18:41:02,"Wilujeng wengi wargi Jabar <U+0001F917>Berikut informasi mengenai level kewaspadaan Covid-19 Kab/Kota di Jabar Priode 26 Oktober - 1 November 2020Wargii, 1 Kab/Kota masuk zona tinggi atau merah, 23 Kab/Kota masuk zona resiko sedang atau orange dan 3 Kab/Kota masuk katagori zona rendah atau kuning <U+0001F64F>Mari saling mengingatkan dan menjaga untuk kebaikan bersama, untuk tetap mematuhi protokol kesehatan yang ada <U+0001F970>#JabarKita #JabarJuaraLahirBatin#AdaptasiKebiasaan BaruInfografis Humas Jabar by @aulfadlan#banggajadiwargajabar #jawabarat #jabar #HumasJabar#gedungsate #westjava #RidwanKamil #UuRuzhanulUlum#2TahunJabarJuara #2TahunTetapTangguh#100TahunGedungSate #75TahunJabar#JabarSehatLahirBatin#jabartanggapcovid19","AdaptasiKebiasaan, westjava, 2TahunJabarJuara, jabartanggapcovid19, RidwanKamil, jawabarat, JabarSehatLahirBatin, 75TahunJabar, JabarJuaraLahirBatin, gedungsate, banggajadiwargajabar, 100TahunGedungSate, UuRuzhanulUlum, JabarKita, HumasJabar, jabar, 2TahunTetapTangguh",17,FALSE,NA,452,16,10
"210","ig210","GraphVideo",2020-11-04 15:39:16,"Halo, Sobat JDS! Dalam merespon pandemi, Pemdaprov Jabar perlu bergerak cepat dan efektif untuk membantu masyarakat yang terdampak. Salah satunya dengan pemanfaatan teknologi buat menunjang penyelenggaraan bantuan sosial lebih tepat sasaran dari sisi pendataan. Aplikasi Sapawarga tidak hanya memangkas birokrasi yang rumit, tapi juga membuka kesempatan buat masyarakat, dalam hal ini Ketua RW, untuk berpartisipasi aktif dalam penanggulangan pandemi dari segi membantu ekonomi masyarakat terdampak. Inilah perjalanan Bansos Provinsi melalui pemanfaatan teknologi digital!@ridwankamil @jabarprovgoid@humas_jabar @jabardigitalservice#DigiData #TheJourneyOfBansosProvinsi #Sapawarga #FiturVerval #RWJuara","RWJuara, TheJourneyOfBansosProvinsi, Sapawarga, FiturVerval, DigiData",5,TRUE,6380,232,105,77
"211","ig211","GraphSidecar",2020-11-03 22:02:07,"Update Data COVID-19 di Jawa Barat 3 November 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 37.408 (+484)Isolasi/Dalam Perawatan: 9.613 (+92)Sembuh: 27.058 (+387)Meninggal: 737 (+5)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 916.214RDT: 363.033PCR: 553.1813. Dari level kewaspadaan 27 Kabupaten/Kota, 3 daerah masuk Zona Risiko Rendah, 23 daerah Zona Risiko Sedang (Oranye), dan 1 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,240,38,13
"212","ig212","GraphImage",2020-11-03 18:15:53,"Sampurasun wargi!Menekan angka kasus Covid-19 masih menjadi agenda kesehatan publik di seluruh dunia. Untuk menutupi kekurangan setiap proteksi Covid-19, para ahli kesehatan telah mengingatkan pentingnya kombinasi perlindungan yang harus diterapkan semua pihak. Salah satunya, “Lapisan Keju Swiss"" yang dikenalkan oleh seorang Virolog Australia, lan Mackay, sebagai alternatif penghalangketidaksempurnaan setiap lapisan proteksi dalam mengendalikan Covid-19. Layaknya tumpukan Keju Swiss, setiap lubang proteksinya dapat tertutupi dengan lapisan keju lainnya.Proteksi ganda ""Lapisan Keju Swiss"" ini hanya berguna jika dimaksimalkan secara bersama-sama. Semakin banyak lapisan keju yang diterapkan, maka semakin kecil peluang Covid-19 mendekati kita.Yuk, tetap disiplin terapkan perlindungan dari diri sendiri, agar pandemi bisa lebih terkendali!#jabartanggapcovid19 #digicampaign #swisscheesemodel","jabartanggapcovid19, digicampaign, swisscheesemodel",3,FALSE,NA,218,56,28
"213","ig213","GraphSidecar",2020-11-03 15:17:06,"Hai... Sobat Si Oces...Para wargi Jabar...Jabar teruuuus.... ber-GEMA melawan Covid-19.Tanggal 3 November 2020 berupa kampanye Gerakan Bersama 3M Episode kedua, dengan spirit words ""Heup...! Cicing.... Corona Virus-19""Lokus prioritas edukasi kali ini terminal, pasar, rukan, resto, cafe, tapi diperbolehkan menambah lokus atau menyesuaikan dengan kondisi.Kegiatan dilaksanakan serentak di seluruh Puskesmas di Jabar, melibatkan unsur2 potensi setempat.Sobat si oces...Melalui edukasi ini diharapkan meningkatkan kepatuhan/penegakan protokol kesehatan, koordinasi & aktivasi simpul di masyarakat.Kampanye masih akan digerakkan lagi tanggal 12 November 2020 nanti bersamaan dengan Hari Kesehatan Nasional.Yuk... akang...teteh...,kita ikut terlibat menyuarakan dan melakukan 3M : memakai masker, mencuci tangan dengan sabun & menjaga jarak.Edukasi/kreasi yg dilakukan... didokumentasikan ya... & jangan lupa beri tanda/tag ke sini.Salam sehat!@dit.promkes@ditjenkesmas@dinkesjabar#kampanyemasker#gemajabarlawancovid19#promkeskemenkes#lawancoronamulaidarikita#puskesmasjabar","lawancoronamulaidarikita, kampanyemasker, promkeskemenkes, puskesmasjabar, gemajabarlawancovid19",5,FALSE,NA,161,0,0
"214","ig214","GraphSidecar",2020-11-02 21:27:10,"Update Data COVID-19 di Jawa Barat 2 November 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 36.924 (+341)Isolasi/Dalam Perawatan: 9.521 (-59)Sembuh: 26.671 (+389)Meninggal: 732 (+11)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 914.304RDT: 363.033PCR: 551.2713. Dari level kewaspadaan 27 Kabupaten/Kota, 3 daerah masuk Zona Risiko Rendah, 23 daerah Zona Risiko Sedang (Oranye), dan 1 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,296,9,5
"215","ig215","GraphSidecar",2020-11-02 19:28:00,"Update Mingguan Covid-1926 Okt - 01 Nov 2020Ingin tahu data Kota/Kabupaten di Jawa Barat dengan jumlah penambahan kasus positif, pasien sembuh dan meninggal dunia tertinggi dalam seminggu terakhir? Yuk, simak rekapan datanya pada konten di atas.Ikuti juga terus perkembangan data lengkap Covid-19 di Jawa Barat dengan mengakses website Pikobar atau download aplikasinya di App Store maupun Play Store.","",0,FALSE,NA,301,2,2
"216","ig216","GraphSidecar",2020-11-02 15:14:32,"Satgas Penanganan Covid-19 Kabupaten Bogor melakukan operasi gabungan rapid test kepada para wisatawan di kawasan Puncak Bogor saat libur panjang dan cuti bersama dari mulai Kamis 29-10-2020 sampai Minggu 1-11-2020. Hasil rapid test sebanyak 69 wisatawan dinyatakan reaktif.Petugas langsung melakukan swab test bagi wisatawan yang reaktif saat rapid test. Mereka kemudian diminta melakukan isolasi mandiri sambil menunggu hasil swab keluar. Petugas juga akan menyampaikan data wisatawan tersebut ke instansi pemerintah sesuai domisilinya masing-masing.Operasi gabungan ini bertujuan untuk mencegah penyebaran Covid-19 ketika libur panjang dan cuti bersama, Satgas Penanganan Covid-19 Kabupaten Bogor menghimbau warga yang akan berwisata selalu menerapkan protokol kesehatan terutama memakai masker.Kepala Dinas Komunikasi dan Informatika (Diskominfo) Kabupaten Bogor selaku Juru bicara (Jubir) Satgas Penanganan Covid-19 Kabupaten Bogor, R. Irwan Purnawan mengatakan penerapan protokol kesehatan yang ketat menjadi pelindung cegah Covid-19. Terutama saat berada pada tempat yang menimbulkan kerumunan.Ia juga mengungkapkan pelaksanaan rapid test dilakukan di sejumlah destinasi wisata tujuan wisatawan di kawasan Puncak.""Rapid test dilakukan secara acak, apabila ada yang reaktif, maka akan berlanjut dengan swab test.","",0,FALSE,NA,266,5,4
"217","ig217","GraphSidecar",2020-11-01 21:12:13,"Update Data COVID-19 di Jawa Barat 1 November 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 36.583 (+245)Isolasi/Dalam Perawatan: 9.580 (-395)Sembuh: 26.282 (+638)Meninggal: 721 (+2)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 913.004RDT: 363.033PCR: 549.9713. Dari level kewaspadaan 27 Kabupaten/Kota, 4 daerah masuk Zona Risiko Rendah, 22 daerah Zona Risiko Sedang (Oranye), dan 1 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,326,13,6
"218","ig218","GraphSidecar",2020-11-01 18:03:07,"Sampurasun, wargi Jabar! Yuk, ikut partisipasi buat berikan saran terbaikmu soal Bansos Provinsi! Cek ketentuannya di postingan ini. Ada hadiah menarik bagi kamu yang beruntung!#BANSOSJABARJUARA #BansosProvinsi #sapawarga","sapawarga, BansosProvinsi, BANSOSJABARJUARA",3,FALSE,NA,409,526,214
"219","ig219","GraphSidecar",2020-11-01 15:14:13,"#WargiDisdikJabar, jika beberapa waktu lalu Mimin pernah menjelaskan bagaimana cara memakai masker, nah sekarang Mimin mengajak #WargiDisdikJabar ke industri masker..Kali ini, Mimin berkunjung ke PT Leuwijaya Utama Textile (Leuwitex) di Jalan Cibaligo, Kota Cimahi. Sebelum memasuki industri pembuatan masker, tentunya Mimin dicek suhu tubuh, cuci tangan memakai sabun, dan tidak lupa mengenakan APD, cover shoes, sepatu khusus yang bersih, masker serta disinar ultraviolet terlebih dahulu agar makin steril..Oh iya, industri yang memproduksi masker 4-Ply dan APD dalam negeri ini sudah diekspor ke berbagai negara, loh #WargiDisdikJabar! Seperti Korea Selatan, Jepang, Hong Kong, Singapura, Australia, Belanda hingga Amerika. Keren, kan!.Tentu kita harus bangga dan mengapresiasi karya anak bangsa ini, ya #WargiDisdikJabar. Yuk ah, kita sama-sama berdoa agar pandemi segera berakhir..@ridwankamil@ruzhanul@swangsaatmaja@m.dedi_supandhi@wahyu_mijaya@humas_jabar.#JabarJuara #JuaraLahirBatin #JabarMasagi #BarayaDisdikJabar #WargiDisdikJabar #kutipan #motivasi #pendidikan #berkarakterdanjuara","berkarakterdanjuara, motivasi, BarayaDisdikJabar, JabarJuara, pendidikan, JabarMasagi, JuaraLahirBatin, WargiDisdikJabar, kutipan",9,FALSE,NA,284,13,7
"220","ig220","GraphSidecar",2020-10-31 21:40:16,"Update Data COVID-19 di Jawa Barat 31 Oktober 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 36.338 (+411)Isolasi/Dalam Perawatan: 9.975 (+121)Sembuh: 25.644 (+289)Meninggal: 719 (+1)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 906.002RDT: 363.033PCR: 542.9693. Dari level kewaspadaan 27 Kabupaten/Kota, 4 daerah masuk Zona Risiko Rendah, 22 daerah Zona Risiko Sedang (Oranye), dan 1 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,254,16,7
"221","ig221","GraphVideo",2020-10-31 18:18:53,"Selamat pagi sobatpora. Jangan kasih kendor sob, ayo terus lakukan 3M + Olahraga ya!#kemenpora#pemudamajuolahragajaya","kemenpora, pemudamajuolahragajaya",2,TRUE,1898,65,0,0
"222","ig222","GraphImage",2020-10-31 15:23:11,"Pelacakan kontak (contact tracing) bermanfaat bagi semua orang karena membantu memutuskan rantai penularan.Ketika seseorang terjangkit #COVID19, orang-orang lain yang telah berkontak dengan orang tersebut diidentifikasi dan diberi tahu. Hal ini membantu menghentikan penyebaran virus dan kita semua jadi lebih terlindungi!","COVID19",1,FALSE,NA,150,10,6
"223","ig223","GraphSidecar",2020-10-30 22:05:53,"Update Data COVID-19 di Jawa Barat 30 Oktober 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 35.927 (+320)Isolasi/Dalam Perawatan: 9.854 (-40)Sembuh: 25.355 (+356)Meninggal: 718 (+4)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 904.040RDT: 363.033PCR: 541.0073. Dari level kewaspadaan 27 Kabupaten/Kota, 4 daerah masuk Zona Risiko Rendah, 22 daerah Zona Risiko Sedang (Oranye), dan 1 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,227,12,6
"224","ig224","GraphSidecar",2020-10-30 21:17:24,"Wilujeng wengi wargi Jabar <U+0001F917>Bantuan Sosial tahap tiga disalurkan secara serentak di 27kabupaten/kota se-Jabar. Total jumlah penerima bansos provinsi tahap tiga sebanyak 1.907.274 Keluarga Rumah Tangga Sasaran (KRTS). Pendistribusian dijadwalkan berlangsung selama 18 hari hingga 13 November 2020Pada bantuan sosial kali ini uang tunai jadi 100 ribu rupiah dan sembako jadi 250 ribu rupiah, totalnya 350 ribu rupiah. Semoga bantuan sosial yang telah diberikan kepada beberapa warga tersebut dapat bermanfaat <U+0001F64F><U+0001F3FB>Hatur nuhun untuk PT @posindonesia.ig yang telahbersama-sama untuk berkolaborasi dalam menyalurkanbantuan sosial ini kepada warga Jawa Barat <U+0001F44D><U+0001F3FB>Informasi selengkapnya bisa di cek di http://humas.jabarprov.go.id/bansos-tahap-tiga-mulai-disalurkan-ke-27-kabkota/3893#JabarKita #JabarJuaraLahirBatin#AdaptasiKebiasaanBaruInfografis Humas Jabar by @rezamega.d#banggajadiwargajabar #jawabarat #jabar #HumasJabar#gedungsate #westjava #RidwanKamil #UuRuzhanulUlum#2TahunJabarJuara #2TahunTetapTangguh#100TahunGedungSate #75TahunJabar#JabarSehatLahirBatin#JabarTanggapCovid19","westjava, JabarTanggapCovid19, 2TahunJabarJuara, RidwanKamil, jawabarat, AdaptasiKebiasaanBaru, 75TahunJabar, JabarJuaraLahirBatin, JabarSehatLahirBatin, gedungsate, banggajadiwargajabar, 100TahunGedungSate, UuRuzhanulUlum, JabarKita, HumasJabar, jabar, 2TahunTetapTangguh",17,FALSE,NA,313,163,68
"225","ig225","GraphVideo",2020-10-30 19:25:18,"Wilujeng wengi wargi JabarWargii, @bnpb_indonesia melalui @bpbd_jabar menggelar pelatihan bagi 3.000 relawan Covid-19 se-Bandung Raya (Kota Bandung dan Cimahi serta Kabupaten Bandung, Bandung Barat, dan Sumedang).Relawan tersebut mendapat pelatihan tentang komunikasipublik, kerelawanan, protokol kesehatan hingga ketahanan pangan sebelum turun ke lapangan untuk memberikanedukasi kepada warga.Pelatihan berlangsung hingga 9 November 2020 dan dilaksanakan di berbagai daerah supaya penanganan Covid-19 di Jabar berjalan optimalSelamat Membela Negara, Para Pahlawan#JabarKita #JabarJuaraLahirBatin#AdaptasiKebiasaanBaruVideo Humas Jabar by @egiargatia Dok Humas Jabar by @yogiprayogaelfoto#banggajadiwargajabar #jawabarat #jabar #HumasJabar#gedungsate #westjava #RidwanKamil #UuRuzhanulUlum#2TahunJabarJuara #2TahunTetapTangguh#100Tahun #GedungSate #75TahunJabar#JabarSehatLahirBatin#JabarTanggapCovid19","GedungSate, westjava, JabarTanggapCovid19, 2TahunJabarJuara, 100Tahun, RidwanKamil, jawabarat, AdaptasiKebiasaanBaru, 75TahunJabar, JabarJuaraLahirBatin, JabarSehatLahirBatin, gedungsate, banggajadiwargajabar, UuRuzhanulUlum, JabarKita, HumasJabar, jabar, 2TahunTetapTangguh",18,TRUE,2132,84,11,6
"226","ig226","GraphSidecar",2020-10-29 21:36:29,"Update Data COVID-19 di Jawa Barat 29 Oktober 2020 (pk. 21.00)1. Update data kasusKasus Terkonfirmasi di Jawa Barat: 35.607 (+459)Isolasi/Dalam Perawatan: 9.894 (-33)Sembuh: 24.999 (+492)Meninggal: 714 (-0)2. Update jumlah pengetesanJumlah tes Covid-19 di Jawa Barat: 902.046RDT: 363.033PCR: 539.0133. Dari level kewaspadaan 27 Kabupaten/Kota, 4 daerah masuk Zona Risiko Rendah, 22 daerah Zona Risiko Sedang (Oranye), dan 1 daerah masuk Zona Risiko Tinggi (Merah). 4. Mari tingkatkan disiplin dengan selalu ingatkan sesama untuk patuhi protokol kesehatan 3M, yakni: memakai masker, menjaga jarak dan mencuci tangan kapanpun dan dimanapun berada.5. Dapatkan informasi lengkap perkembangan COVID-19 di Jawa Barat melalui website pikobar.jabarprov.go.id atau install aplikasi Pikobar di gawai anda!#JabarKita #JabarJuaraLahirBatin #JabarTanggapCovid19 #COVID19","JabarTanggapCovid19, COVID19, JabarJuaraLahirBatin, JabarKita",4,FALSE,NA,197,28,14
"227","ig227","GraphSidecar",2020-10-29 18:00:20,"#SobatKom, menahan diri merupakan salah satu cara efektif untuk menekan penyebaran covid-19, termasuk menahan diri untuk tidak menggunakan maskerdan berkumpul di kerumunan. Apalagi menuju libur panjangdi pekan ini, Sob.Jangan sampai kamu terjebak dengan pola pikir yang salahdan menganggap enteng covid-19. Seperti apa contohnya? Simak di infografisnya, yaIngat, patuhi protokol kesehatan, bukan hanya untuk diri sendiri, namun demi kepentingan keluarga dan masyarakat. Manfaatkan libur panjang untuk kegiatan positif dan hindari tempat-tempat yang ramai.Sekarang, coba deh saling mengingatkan teman kalianuntuk liburan #dirumahaja dan mentaati protokol kesehatanapabila harus keluar rumah.#KomunikasiUntukSemua #InfoKitaSemua#KabarKominfo #RuangInfoKita #LawanCovid19","KabarKominfo, LawanCovid19, InfoKitaSemua, SobatKom, KomunikasiUntukSemua, dirumahaja, RuangInfoKita",7,FALSE,NA,198,22,11
